,year,month,avtemp_SP,temp_anom_SP,avtemp_Rio,temp_anom_Rio,avtemp_Manaus,temp_anom_Manaus
280,1996,MAY,18.78,2.1099999999999994,22.01,2.1949999999999967,28.05,0.33000000000000185
281,1996,JUN,18.04,2.8500000000000014,21.16,3.044999999999998,27.31,0.41000000000000014
282,1996,JUL,16.04,4.850000000000001,19.65,4.555,28.01,0.2900000000000027
283,1996,AUG,18.02,2.870000000000001,20.59,3.6149999999999984,28.58,0.8599999999999994
284,1996,SEP,18.97,1.9200000000000017,21.44,2.764999999999997,29.32,1.6000000000000014
285,1996,OCT,21.18,0.28999999999999915,23.5,0.7049999999999983,29.05,1.3300000000000018
286,1996,NOV,21.52,0.629999999999999,23.96,0.24499999999999744,28.85,1.1300000000000026
287,1996,DEC,23.97,3.0799999999999983,26.51,2.3050000000000033,28.29,0.5700000000000003
288,1997,JAN,23.73,2.84,26.52,2.3150000000000013,27.55,0.16999999999999815
289,1997,FEB,24.46,3.5700000000000003,28.03,3.825000000000003,27.29,0.4299999999999997
290,1997,MAR,22.62,1.7300000000000004,25.35,1.1450000000000031,27.28,0.4399999999999977
291,1997,APR,21.12,0.23000000000000043,24.57,0.365000000000002,27.91,0.19000000000000128
292,1997,MAY,18.82,2.0700000000000003,22.43,1.7749999999999986,28.15,0.4299999999999997
293,1997,JUN,16.95,3.9400000000000013,21.53,2.674999999999997,29.0,1.2800000000000011
294,1997,JUL,18.88,2.0100000000000016,22.0,2.2049999999999983,29.75,2.030000000000001
295,1997,AUG,19.3,1.5899999999999999,21.76,2.4449999999999967,29.17,1.4500000000000028
296,1997,SEP,20.56,0.33000000000000185,23.28,0.9249999999999972,30.64,2.9200000000000017
297,1997,OCT,21.51,0.620000000000001,24.25,0.045000000000001705,31.13,3.41
298,1997,NOV,23.47,2.5799999999999983,26.27,2.0650000000000013,29.38,1.6600000000000001
299,1997,DEC,24.82,3.9299999999999997,27.77,3.5650000000000013,27.72,0.0
300,1998,JAN,25.76,4.870000000000001,28.57,4.365000000000002,27.16,0.5599999999999987
301,1998,FEB,24.95,4.059999999999999,28.32,4.115000000000002,27.16,0.5599999999999987
302,1998,MAR,24.5,3.6099999999999994,27.72,3.5150000000000006,27.215,0.504999999999999
303,1998,APR,22.24,1.3499999999999979,26.03,1.8250000000000028,27.305,0.41499999999999915
304,1998,MAY,18.38,2.5100000000000016,22.89,1.3149999999999977,27.39,0.3299999999999983
305,1998,JUN,16.94,3.9499999999999993,20.59,3.6149999999999984,27.49,0.23000000000000043
306,1998,JUL,18.16,2.7300000000000004,21.3,2.9049999999999976,27.69,0.029999999999997584
307,1998,AUG,20.94,0.05000000000000071,23.21,0.9949999999999974,28.335,0.615000000000002
308,1998,SEP,20.35,0.5399999999999991,23.48,0.7249999999999979,28.79,1.0700000000000003
309,1998,OCT,20.6,0.28999999999999915,23.23,0.9749999999999979,28.855,1.1350000000000016
310,1998,NOV,21.87,0.9800000000000004,23.54,0.6649999999999991,28.39,0.6700000000000017
311,1998,DEC,24.33,3.4399999999999977,26.86,2.655000000000001,27.72,0.0
312,1999,JAN,25.48,4.59,27.83,3.625,27.16,0.5599999999999987
313,1999,FEB,25.5,4.609999999999999,27.96,3.7550000000000026,27.16,0.5599999999999987
314,1999,MAR,24.8,3.91,27.0,2.7950000000000017,27.215,0.504999999999999
315,1999,APR,21.99,1.0999999999999979,24.69,0.485000000000003,27.305,0.41499999999999915
316,1999,MAY,18.74,2.150000000000002,22.21,1.9949999999999974,27.39,0.3299999999999983
317,1999,JUN,17.99,2.900000000000002,21.25,2.9549999999999983,27.49,0.23000000000000043
318,1999,JUL,18.86,2.030000000000001,21.56,2.6449999999999996,27.69,0.029999999999997584
319,1999,AUG,19.05,1.8399999999999999,20.94,3.264999999999997,28.335,0.615000000000002
320,1999,SEP,20.08,0.8100000000000023,22.77,1.4349999999999987,28.79,1.0700000000000003
321,1999,OCT,18.92,1.9699999999999989,21.62,2.5849999999999973,28.855,1.1350000000000016
322,1999,NOV,20.0,0.8900000000000006,23.04,1.1649999999999991,28.39,0.6700000000000017
323,1999,DEC,23.41,2.5199999999999996,25.7,1.495000000000001,27.72,0.0
324,2000,JAN,23.67,2.780000000000001,27.08,2.875,27.16,0.5599999999999987
325,2000,FEB,23.37,2.4800000000000004,26.89,2.6850000000000023,27.16,0.5599999999999987
326,2000,MAR,22.6,1.7100000000000009,25.85,1.6450000000000031,27.215,0.504999999999999
327,2000,APR,21.67,0.7800000000000011,24.95,0.745000000000001,27.305,0.41499999999999915
328,2000,MAY,18.74,2.150000000000002,22.78,1.4249999999999972,27.39,0.3299999999999983
329,2000,JUN,19.27,1.620000000000001,21.94,2.264999999999997,27.49,0.23000000000000043
330,2000,JUL,16.43,4.460000000000001,20.23,3.974999999999998,27.69,0.029999999999997584
331,2000,AUG,18.16,2.7300000000000004,21.46,2.7449999999999974,28.335,0.615000000000002
332,2000,SEP,19.36,1.5300000000000011,22.28,1.9249999999999972,28.79,1.0700000000000003
333,2000,OCT,23.48,2.59,25.24,1.0350000000000001,28.855,1.1350000000000016
334,2000,NOV,22.67,1.7800000000000011,25.28,1.0750000000000028,28.39,0.6700000000000017
335,2000,DEC,23.54,2.6499999999999986,26.75,2.5450000000000017,27.72,0.0
336,2001,JAN,25.27,4.379999999999999,28.25,4.045000000000002,27.16,0.5599999999999987
337,2001,FEB,25.27,4.379999999999999,28.55,4.345000000000002,27.3,0.41999999999999815
338,2001,MAR,24.97,4.079999999999998,27.83,3.625,28.17,0.45000000000000284
339,2001,APR,23.66,2.7699999999999996,27.17,2.9650000000000034,28.05,0.33000000000000185
340,2001,MAY,19.14,1.75,23.24,0.9649999999999999,28.74,1.0199999999999996
341,2001,JUN,18.58,2.3100000000000023,22.67,1.5349999999999966,27.1,0.6199999999999974
342,2001,JUL,18.3,2.59,21.32,2.884999999999998,28.28,0.5600000000000023
343,2001,AUG,19.84,1.0500000000000007,22.23,1.9749999999999979,29.72,2.0
344,2001,SEP,19.63,1.2600000000000016,22.2,2.004999999999999,29.36,1.6400000000000006
345,2001,OCT,21.64,0.75,23.06,1.1449999999999996,30.7,2.9800000000000004
346,2001,NOV,22.88,1.9899999999999984,24.47,0.26500000000000057,28.39,0.6700000000000017
347,2001,DEC,22.74,1.8499999999999979,25.82,1.615000000000002,28.45,0.7300000000000004
348,2002,JAN,23.78,2.8900000000000006,27.04,2.835000000000001,28.35,0.6300000000000026
349,2002,FEB,22.91,2.0199999999999996,26.29,2.085000000000001,27.99,0.2699999999999996
350,2002,MAR,25.17,4.280000000000001,27.72,3.5150000000000006,28.21,0.490000000000002
351,2002,APR,24.11,3.219999999999999,26.34,2.1350000000000016,28.11,0.39000000000000057
352,2002,MAY,20.74,0.15000000000000213,23.38,0.8249999999999993,28.14,0.4200000000000017
353,2002,JUN,20.61,0.28000000000000114,23.08,1.125,28.01,0.2900000000000027
354,2002,JUL,17.72,3.1700000000000017,21.27,2.9349999999999987,28.99,1.2699999999999996
355,2002,AUG,21.63,0.7399999999999984,23.49,0.7149999999999999,29.65,1.9299999999999997
356,2002,SEP,19.34,1.5500000000000007,21.78,2.424999999999997,30.23,2.5100000000000016
357,2002,OCT,24.46,3.5700000000000003,25.67,1.4650000000000034,29.29,1.5700000000000003
358,2002,NOV,23.13,2.2399999999999984,25.67,1.4650000000000034,29.18,1.4600000000000009
359,2002,DEC,24.39,3.5,26.45,2.245000000000001,28.19,0.4700000000000024
360,2003,JAN,23.58,2.6899999999999977,26.94,2.735000000000003,28.94,1.2200000000000024
361,2003,FEB,26.57,5.68,27.63,3.4250000000000007,28.45,0.7300000000000004
362,2003,MAR,23.53,2.6400000000000006,26.56,2.3550000000000004,28.11,0.39000000000000057
363,2003,APR,22.26,1.370000000000001,24.979999999999997,0.7749999999999986,27.94,0.22000000000000242
364,2003,MAY,19.1,1.7899999999999991,22.78,1.4249999999999972,28.12,0.40000000000000213
365,2003,JUN,20.17,0.7199999999999989,21.46,2.7449999999999974,28.57,0.8500000000000014
366,2003,JUL,18.71,2.1799999999999997,21.3,2.9049999999999976,28.72,1.0
367,2003,AUG,17.12,3.7699999999999996,21.88,2.3249999999999993,28.86,1.1400000000000006
368,2003,SEP,19.52,1.370000000000001,22.4,1.8049999999999997,29.42,1.7000000000000028
369,2003,OCT,21.37,0.4800000000000004,23.595,0.6099999999999994,30.08,2.3599999999999994
370,2003,NOV,22.05,1.1600000000000001,24.75,0.5450000000000017,29.47,1.75
371,2003,DEC,23.76,2.870000000000001,26.060000000000002,1.855000000000004,29.46,1.740000000000002
372,2004,JAN,22.7,1.8099999999999987,27.42,3.2150000000000034,28.74,1.0199999999999996
373,2004,FEB,22.59,1.6999999999999993,27.63,3.4250000000000007,28.12,0.40000000000000213
374,2004,MAR,22.34,1.4499999999999993,25.61,1.4050000000000011,27.8,0.08000000000000185
375,2004,APR,22.4,1.509999999999998,25.42,1.2150000000000034,28.31,0.5899999999999999
376,2004,MAY,18.29,2.6000000000000014,22.46,1.7449999999999974,28.0,0.28000000000000114
377,2004,JUN,17.69,3.1999999999999993,21.5,2.7049999999999983,28.01,0.2900000000000027
378,2004,JUL,16.99,3.900000000000002,20.7,3.504999999999999,28.48,0.7600000000000016
379,2004,AUG,18.77,2.120000000000001,21.23,2.974999999999998,28.85,1.1300000000000026
380,2004,SEP,22.69,1.8000000000000007,23.76,0.44499999999999673,29.14,1.4200000000000017
381,2004,OCT,20.32,0.5700000000000003,23.19,1.014999999999997,29.48,1.7600000000000016
382,2004,NOV,21.97,1.0799999999999983,25.07,0.865000000000002,30.28,2.5600000000000023
383,2004,DEC,22.51,1.620000000000001,25.65,1.4450000000000003,28.8,1.0800000000000018
384,2005,JAN,23.47,2.5799999999999983,26.75,2.5450000000000017,29.18,1.4600000000000009
385,2005,FEB,23.3,2.41,26.12,1.9150000000000027,28.34,0.620000000000001
386,2005,MAR,23.52,2.629999999999999,26.64,2.4350000000000023,28.05,0.33000000000000185
387,2005,APR,23.3,2.41,26.09,1.8850000000000016,28.25,0.5300000000000011
388,2005,MAY,20.53,0.35999999999999943,23.85,0.3549999999999969,28.74,1.0199999999999996
389,2005,JUN,19.53,1.3599999999999994,22.41,1.7949999999999982,29.08,1.3599999999999994
390,2005,JUL,17.8,3.09,20.91,3.294999999999998,28.83,1.1099999999999994
391,2005,AUG,20.52,0.370000000000001,23.41,0.7949999999999982,30.04,2.3200000000000003
392,2005,SEP,19.06,1.8300000000000018,22.18,2.0249999999999986,30.13,2.41
393,2005,OCT,22.19,1.3000000000000007,25.45,1.245000000000001,30.47,2.75
394,2005,NOV,21.64,0.75,24.6,0.3950000000000031,29.41,1.6900000000000013
395,2005,DEC,22.13,1.2399999999999984,25.26,1.0550000000000033,28.03,0.3100000000000023
396,2006,JAN,24.86,3.969999999999999,27.62,3.4150000000000027,28.54,0.8200000000000003
397,2006,FEB,24.52,3.629999999999999,27.6,3.395000000000003,27.86,0.14000000000000057
398,2006,MAR,24.05,3.16,27.01,2.8050000000000033,28.22,0.5
399,2006,APR,21.57,0.6799999999999997,24.88,0.6750000000000007,27.96,0.240000000000002
400,2006,MAY,17.9,2.990000000000002,21.94,2.264999999999997,27.68,0.03999999999999915
401,2006,JUN,18.24,2.650000000000002,21.39,2.8149999999999977,28.54,0.8200000000000003
402,2006,JUL,18.91,1.9800000000000004,21.47,2.7349999999999994,28.87,1.1500000000000021
403,2006,AUG,19.83,1.0600000000000023,22.63,1.5749999999999993,29.67,1.9500000000000028
404,2006,SEP,19.6,1.2899999999999991,22.23,1.9749999999999979,30.15,2.4299999999999997
405,2006,OCT,21.48,0.5899999999999999,23.55,0.6549999999999976,30.75,3.030000000000001
406,2006,NOV,22.01,1.120000000000001,24.57,0.365000000000002,28.55,0.8300000000000018
407,2006,DEC,23.89,3.0,26.62,2.4150000000000027,28.86,1.1400000000000006
408,2007,JAN,23.67,2.780000000000001,27.42,3.2150000000000034,27.58,0.14000000000000057
409,2007,FEB,24.75,3.8599999999999994,27.63,3.4250000000000007,29.33,1.6099999999999994
410,2007,MAR,25.35,4.460000000000001,26.56,2.3550000000000004,27.76,0.0400000000000027
411,2007,APR,22.96,2.0700000000000003,24.979999999999997,0.7749999999999986,28.08,0.35999999999999943
412,2007,MAY,18.61,2.280000000000001,22.78,1.4249999999999972,28.45,0.7300000000000004
413,2007,JUN,19.59,1.3000000000000007,21.46,2.7449999999999974,28.6,0.8800000000000026
414,2007,JUL,17.32,3.5700000000000003,21.3,2.9049999999999976,28.84,1.120000000000001
415,2007,AUG,19.65,1.240000000000002,21.88,2.3249999999999993,28.7,0.9800000000000004
416,2007,SEP,21.79,0.8999999999999986,22.4,1.8049999999999997,29.22,1.5
417,2007,OCT,22.71,1.8200000000000003,24.91,0.7050000000000018,29.99,2.2699999999999996
418,2007,NOV,21.49,0.5999999999999979,25.07,0.865000000000002,29.71,1.990000000000002
419,2007,DEC,23.75,2.8599999999999994,26.97,2.7650000000000006,27.99,0.2699999999999996
420,2008,JAN,22.61,1.7199999999999989,26.25,2.0450000000000017,27.56,0.16000000000000014
421,2008,FEB,23.7,2.8099999999999987,26.54,2.335000000000001,27.68,0.03999999999999915
422,2008,MAR,23.06,2.169999999999998,26.37,2.1650000000000027,27.21,0.509999999999998
423,2008,APR,21.81,0.9199999999999982,25.28,1.0750000000000028,28.15,0.4299999999999997
424,2008,MAY,18.49,2.400000000000002,22.69,1.514999999999997,27.63,0.08999999999999986
425,2008,JUN,17.96,2.9299999999999997,21.59,2.6149999999999984,27.99,0.2699999999999996
426,2008,JUL,18.49,2.400000000000002,21.08,3.125,29.11,1.3900000000000006
427,2008,AUG,19.85,1.0399999999999991,22.66,1.5449999999999982,29.72,2.0
428,2008,SEP,18.81,2.080000000000002,21.88,2.3249999999999993,29.18,1.4600000000000009
429,2008,OCT,21.87,0.9800000000000004,24.37,0.1650000000000027,28.86,1.1400000000000006
430,2008,NOV,21.82,0.9299999999999997,24.27,0.06500000000000128,28.65,0.9299999999999997
431,2008,DEC,22.25,1.3599999999999994,25.39,1.1850000000000023,28.31,0.5899999999999999
432,2009,JAN,23.11,2.219999999999999,26.32,2.115000000000002,27.48,0.23999999999999844
433,2009,FEB,24.67,3.780000000000001,27.96,3.7550000000000026,27.44,0.2799999999999976
434,2009,MAR,24.41,3.5199999999999996,26.55,2.3450000000000024,27.89,0.1700000000000017
435,2009,APR,21.26,0.370000000000001,24.21,0.005000000000002558,28.43,0.7100000000000009
436,2009,MAY,20.41,0.4800000000000004,23.16,1.0449999999999982,28.05,0.33000000000000185
437,2009,JUN,16.74,4.150000000000002,20.71,3.4949999999999974,28.17,0.45000000000000284
438,2009,JUL,17.74,3.150000000000002,21.21,2.9949999999999974,27.69,0.029999999999997584
439,2009,AUG,19.16,1.7300000000000004,21.88,2.3249999999999993,28.335,0.615000000000002
440,2009,SEP,20.65,0.240000000000002,24.01,0.19499999999999673,28.79,1.0700000000000003
441,2009,OCT,21.01,0.120000000000001,24.07,0.134999999999998,28.855,1.1350000000000016
442,2009,NOV,25.15,4.259999999999998,27.91,3.705000000000002,28.39,0.6700000000000017
443,2009,DEC,23.77,2.879999999999999,26.2,1.995000000000001,27.72,0.0
444,2010,JAN,24.43,3.539999999999999,28.58,4.375,27.16,0.5599999999999987
445,2010,FEB,25.75,4.859999999999999,29.1,4.895000000000003,27.16,0.5599999999999987
446,2010,MAR,24.13,3.2399999999999984,26.49,2.285,27.215,0.504999999999999
447,2010,APR,21.37,0.4800000000000004,24.59,0.38500000000000156,27.305,0.41499999999999915
448,2010,MAY,19.3,1.5899999999999999,22.87,1.3349999999999973,27.39,0.3299999999999983
449,2010,JUN,17.75,3.1400000000000006,20.35,3.854999999999997,27.49,0.23000000000000043
450,2010,JUL,19.2,1.6900000000000013,21.93,2.2749999999999986,27.69,0.029999999999997584
451,2010,AUG,18.51,2.379999999999999,21.25,2.9549999999999983,28.335,0.615000000000002
452,2010,SEP,20.78,0.10999999999999943,22.74,1.4649999999999999,28.79,1.0700000000000003
453,2010,OCT,19.76,1.129999999999999,22.86,1.3449999999999989,28.855,1.1350000000000016
454,2010,NOV,22.14,1.25,24.45,0.245000000000001,28.39,0.6700000000000017
455,2010,DEC,23.82,2.9299999999999997,26.92,2.7150000000000034,27.72,0.0
456,2011,JAN,24.93,4.039999999999999,28.14,3.9350000000000023,27.16,0.5599999999999987
457,2011,FEB,25.38,4.489999999999998,28.69,4.485000000000003,27.16,0.5599999999999987
458,2011,MAR,22.4,1.509999999999998,25.5,1.2950000000000017,27.215,0.504999999999999
459,2011,APR,22.65,1.759999999999998,25.48,1.2750000000000021,27.305,0.41499999999999915
460,2011,MAY,18.63,2.2600000000000016,21.86,2.344999999999999,27.39,0.3299999999999983
461,2011,JUN,16.89,4.0,20.52,3.6849999999999987,27.49,0.23000000000000043
462,2011,JUL,18.4,2.490000000000002,20.61,3.594999999999999,27.69,0.029999999999997584
463,2011,AUG,19.35,1.5399999999999991,22.32,1.884999999999998,28.335,0.615000000000002
464,2011,SEP,19.67,1.2199999999999989,21.79,2.414999999999999,28.79,1.0700000000000003
465,2011,OCT,21.34,0.4499999999999993,23.71,0.49499999999999744,28.855,1.1350000000000016
466,2011,NOV,21.0,0.10999999999999943,23.24,0.9649999999999999,28.39,0.6700000000000017
467,2011,DEC,23.0,2.1099999999999994,25.47,1.2650000000000006,27.72,0.0
468,2012,JAN,22.48,1.5899999999999999,25.87,1.6650000000000027,27.16,0.5599999999999987
469,2012,FEB,25.41,4.52,27.9,3.6950000000000003,27.16,0.5599999999999987
470,2012,MAR,23.53,2.6400000000000006,26.57,2.365000000000002,27.215,0.504999999999999
471,2012,APR,22.45,1.5599999999999987,25.29,1.0850000000000009,28.2,0.4800000000000004
472,2012,MAY,18.9,1.990000000000002,22.25,1.9549999999999983,28.49,0.7699999999999996
473,2012,JUN,18.5,2.3900000000000006,22.67,1.5349999999999966,28.7,0.9800000000000004
474,2012,JUL,18.5,2.3900000000000006,21.67,2.5349999999999966,28.64,0.9200000000000017
475,2012,AUG,20.0,0.8900000000000006,22.07,2.134999999999998,29.59,1.870000000000001
476,2012,SEP,21.55,0.6600000000000001,23.02,1.1849999999999987,29.99,2.2699999999999996
477,2012,OCT,23.65,2.759999999999998,25.22,1.0150000000000006,30.05,2.330000000000002
478,2012,NOV,21.95,1.0599999999999987,24.14,0.06499999999999773,30.0,2.280000000000001
479,2012,DEC,25.45,4.559999999999999,28.53,4.325000000000003,28.1,0.38000000000000256
480,2013,JAN,23.0,2.1099999999999994,26.13,1.9250000000000007,28.6,0.8800000000000026
481,2013,FEB,24.4,3.509999999999998,28.18,3.9750000000000014,27.6,0.11999999999999744
482,2013,MAR,23.0,2.1099999999999994,26.18,1.9750000000000014,28.1,0.38000000000000256
483,2013,APR,21.37,0.4800000000000004,24.2,0.004999999999999005,28.59,0.870000000000001
484,2013,MAY,17.95,2.9400000000000013,22.94,1.264999999999997,28.25,0.5300000000000011
485,2013,JUN,18.75,2.1400000000000006,22.59,1.6149999999999984,29.24,1.5199999999999996
486,2013,JUL,17.05,3.84,20.86,3.344999999999999,28.25,0.5300000000000011
487,2013,AUG,18.85,2.039999999999999,21.71,2.4949999999999974,29.09,1.370000000000001
488,2013,SEP,19.9,0.990000000000002,23.42,0.7849999999999966,29.6,1.8800000000000026
489,2013,OCT,20.64,0.25,23.6,0.6049999999999969,30.05,2.330000000000002
490,2013,NOV,22.3,1.4100000000000001,24.75,0.5450000000000017,28.65,0.9299999999999997
491,2013,DEC,24.25,3.3599999999999994,26.05,1.8450000000000024,29.4,1.6799999999999997
492,2014,JAN,26.09,5.199999999999999,28.99,4.785,28.45,0.7300000000000004
493,2014,FEB,26.6,5.710000000000001,28.95,4.745000000000001,27.65,0.07000000000000028
494,2014,MAR,24.2,3.3099999999999987,27.59,3.3850000000000016,27.7,0.019999999999999574
495,2014,APR,22.05,1.1600000000000001,25.99,1.7850000000000001,28.6,0.8800000000000026
496,2014,MAY,19.5,1.3900000000000006,23.29,0.9149999999999991,28.25,0.5300000000000011
497,2014,JUN,19.2,1.6900000000000013,22.84,1.3649999999999984,28.75,1.0300000000000011
498,2014,JUL,17.7,3.1900000000000013,21.44,2.764999999999997,28.6,0.8800000000000026
499,2014,AUG,19.25,1.6400000000000006,22.64,1.5649999999999977,29.65,1.9299999999999997
500,2014,SEP,21.5,0.6099999999999994,23.89,0.3149999999999977,31.15,3.4299999999999997
501,2014,OCT,22.74,1.8499999999999979,24.84,0.6350000000000016,28.89,1.1700000000000017
502,2014,NOV,22.65,1.759999999999998,25.84,1.6350000000000016,29.35,1.6300000000000026
503,2014,DEC,24.55,3.66,28.38,4.175000000000001,29.3,1.5800000000000018
504,2015,JAN,26.35,5.460000000000001,29.93,5.725000000000001,28.1,0.38000000000000256
505,2015,FEB,24.6,3.710000000000001,28.43,4.225000000000001,28.59,0.870000000000001
506,2015,MAR,23.15,2.259999999999998,26.78,2.575000000000003,28.25,0.5300000000000011
507,2015,APR,22.0,1.1099999999999994,25.93,1.7250000000000014,28.45,0.7300000000000004
508,2015,MAY,19.25,1.6400000000000006,23.18,1.0249999999999986,28.5,0.7800000000000011
509,2015,JUN,18.7,2.1900000000000013,21.98,2.224999999999998,29.0,1.2800000000000011
510,2015,JUL,18.6,2.289999999999999,22.93,1.2749999999999986,29.3,1.5800000000000018
511,2015,AUG,20.65,0.240000000000002,23.53,0.6749999999999972,30.8,3.080000000000002
512,2015,SEP,21.85,0.9600000000000009,23.28,0.9249999999999972,32.3,4.579999999999998
513,2015,OCT,23.0,2.1099999999999994,25.33,1.125,31.65,3.9299999999999997
514,2015,NOV,22.95,2.0599999999999987,26.43,2.2250000000000014,30.6,2.8800000000000026
515,2015,DEC,24.5,3.6099999999999994,26.060000000000002,1.855000000000004,30.15,2.4299999999999997
516,2016,JAN,23.6,2.710000000000001,27.08,2.875,30.1,2.3800000000000026
517,2016,FEB,25.3,4.41,28.98,4.775000000000002,27.16,0.5599999999999987
518,2016,MAR,23.9,3.009999999999998,27.43,3.2250000000000014,28.45,0.7300000000000004
519,2016,APR,24.25,3.3599999999999994,27.93,3.7250000000000014,28.8,1.0800000000000018
520,2016,MAY,18.6,2.289999999999999,22.93,1.2749999999999986,29.15,1.4299999999999997
521,2016,JUN,16.1,4.789999999999999,20.53,3.674999999999997,28.85,1.1300000000000026
522,2016,JUL,18.4,2.490000000000002,21.53,2.674999999999997,29.25,1.5300000000000011
523,2016,AUG,18.9,1.990000000000002,23.23,0.9749999999999979,30.05,2.330000000000002
524,2016,SEP,19.65,1.240000000000002,23.03,1.1749999999999972,29.55,1.8300000000000018
525,2016,OCT,21.4,0.509999999999998,24.48,0.27500000000000213,30.45,2.7300000000000004
526,2016,NOV,21.6,0.7100000000000009,24.78,0.5750000000000028,29.9,2.1799999999999997
527,2016,DEC,24.2,3.3099999999999987,27.22,3.0150000000000006,28.1,0.38000000000000256
528,2017,JAN,23.85,2.960000000000001,28.92,4.715000000000003,27.85,0.13000000000000256
529,2017,FEB,25.0,4.109999999999999,28.27,4.065000000000001,27.75,0.030000000000001137
530,2017,MAR,22.65,1.759999999999998,26.97,2.7650000000000006,27.95,0.23000000000000043
531,2017,APR,21.1,0.21000000000000085,25.52,1.3150000000000013,28.2,0.4800000000000004
532,2017,MAY,19.4,1.490000000000002,22.57,1.634999999999998,29.3,1.5800000000000018
533,2017,JUN,18.6,2.289999999999999,21.97,2.2349999999999994,29.1,1.3800000000000026
534,2017,JUL,17.3,3.59,20.02,4.184999999999999,28.8,1.0800000000000018
535,2017,AUG,18.3,2.59,22.42,1.7849999999999966,30.85,3.1300000000000026
536,2017,SEP,22.55,1.6600000000000001,24.22,0.015000000000000568,29.8,2.080000000000002
537,2017,OCT,22.55,1.6600000000000001,25.97,1.7650000000000006,29.3,1.5800000000000018
538,2017,NOV,21.85,0.9600000000000009,25.47,1.2650000000000006,29.5,1.7800000000000011
539,2017,DEC,23.7,2.8099999999999987,27.01,2.8050000000000033,28.2,0.4800000000000004
540,2018,JAN,23.9,3.009999999999998,28.06,3.8550000000000004,28.05,0.33000000000000185
541,2018,FEB,23.25,2.3599999999999994,27.21,3.0050000000000026,28.35,0.6300000000000026
542,2018,MAR,24.95,4.059999999999999,27.81,3.6050000000000004,28.65,0.9299999999999997
543,2018,APR,22.2,1.3099999999999987,26.26,2.0550000000000033,28.05,0.33000000000000185
544,2018,MAY,20.15,0.740000000000002,23.81,0.3949999999999996,28.2,0.4800000000000004
545,2018,JUN,19.2,1.6900000000000013,22.91,1.2949999999999982,28.5,0.7800000000000011
546,2018,JUL,19.55,1.3399999999999999,22.96,1.2449999999999974,29.15,1.4299999999999997
547,2018,AUG,17.85,3.039999999999999,21.91,2.294999999999998,29.65,1.9299999999999997
548,2018,SEP,20.7,0.19000000000000128,23.71,0.49499999999999744,30.4,2.6799999999999997
549,2018,OCT,20.95,0.05999999999999872,24.56,0.3550000000000004,31.2,3.4800000000000004
550,2018,NOV,22.3,1.4100000000000001,25.61,1.4050000000000011,29.9,2.1799999999999997
551,2018,DEC,24.55,3.66,27.55,3.3450000000000024,27.5,0.21999999999999886
552,2019,JAN,26.55,5.66,30.25,6.045000000000002,27.95,0.23000000000000043
553,2019,FEB,24.15,3.259999999999998,28.05,3.8450000000000024,28.1,0.38000000000000256
554,2019,MAR,23.95,3.0599999999999987,27.5,3.2950000000000017,28.95,1.2300000000000004
555,2019,APR,23.45,2.5599999999999987,26.55,2.3450000000000024,28.4,0.6799999999999997
556,2019,MAY,21.55,0.6600000000000001,24.85,0.6450000000000031,28.2,0.4800000000000004
557,2019,JUN,19.8,1.0899999999999999,23.1,1.1049999999999969,28.75,1.0300000000000011
558,2019,JUL,18.05,2.84,21.75,2.4549999999999983,29.1,1.3800000000000026
559,2019,AUG,18.8,2.09,22.3,1.9049999999999976,29.6,1.8800000000000026
560,2019,SEP,20.85,0.03999999999999915,23.05,1.1549999999999976,30.4,2.6799999999999997
561,2019,OCT,23.45,2.5599999999999987,25.25,1.0450000000000017,29.0,1.2800000000000011
562,2019,NOV,21.64,0.75,24.75,0.5450000000000017,28.39,0.6700000000000017
563,2019,DEC,22.74,1.8499999999999979,26.060000000000002,1.855000000000004,27.72,0.0
